disease_id,disease_name,n_edges,n_drug_names,n_drug_ids,pmid_count_sum,total_articles_sum,pmid_count_median,total_articles_median,edge_share,drug_name_share,drug_id_share,pmid_share,total_articles_share
@DISEASE_Postphlebitic_Syndrome,Postphlebitic Syndrome,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Poultry_Diseases,Poultry Diseases,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Poxviridae_Infections,Poxviridae Infections,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Preauricular_Tag_Isolated_Autosomal_Dominant_1,Preauricular Tag Isolated Autosomal Dominant 1,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Preaxial_Hallucal_Polydactyly,Preaxial Hallucal Polydactyly,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Pregnancy_Complications_Infectious,Pregnancy Complications Infectious,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Prenatal_Injuries,Prenatal Injuries,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Prieto_X_linked_mental_retardation_syndrome,Prieto X linked mental retardation syndrome,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Primary_lateral_sclerosis_juvenile,Primary lateral sclerosis juvenile,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Primary_malignant_melanoma_of_the_cervix,Primary malignant melanoma of the cervix,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Primrose_syndrome,Primrose syndrome,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Progressive_External_Ophthalmoplegia_with_Mitochondrial_DNA_Deletions_Autosomal_Dominant_1,Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions Autosomal Dominant 1,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Progressive_External_Ophthalmoplegia_with_Mitochondrial_DNA_Deletions_Autosomal_Recessive,Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions Autosomal Recessive,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Progressive_Familial_Heart_Block_Type_II,Progressive Familial Heart Block Type II,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Prolonged_Bleeding_Time_Brachydactyly_and_Mental_Retardation,Prolonged Bleeding Time Brachydactyly and Mental Retardation,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Propofol_Infusion_Syndrome,Propofol Infusion Syndrome,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Pseudopseudohypoparathyroidism,Pseudopseudohypoparathyroidism,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Ptosis_Hereditary_Congenital_1,Ptosis Hereditary Congenital 1,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Pubic_Symphysis_Diastasis,Pubic Symphysis Diastasis,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Pulmonary_Alveolar_Microlithiasis,Pulmonary Alveolar Microlithiasis,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Pulmonary_Alveolar_Proteinosis_Acquired,Pulmonary Alveolar Proteinosis Acquired,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Pulmonary_Atresia_with_Intact_Ventricular_Septum,Pulmonary Atresia with Intact Ventricular Septum,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Pulmonary_Blastoma,Pulmonary Blastoma,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Pyelonephritis_Xanthogranulomatous,Pyelonephritis Xanthogranulomatous,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Pyridoxamine_5_Prime_Phosphate_Oxidase_Deficiency,Pyridoxamine 5 Prime Phosphate Oxidase Deficiency,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Pyridoxine_dependent_epilepsy,Pyridoxine dependent epilepsy,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Pyruvate_Kinase_Deficiency_of_Red_Cells,Pyruvate Kinase Deficiency of Red Cells,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_RDS___infants,RDS   infants,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Radial_Ray_Deficiency_X_Linked,Radial Ray Deficiency X Linked,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Radiculoneuropathy_Fatal_Neonatal,Radiculoneuropathy Fatal Neonatal,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Radio_renal_syndrome,Radio renal syndrome,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Ranula,Ranula,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Ray_Peterson_Scott_syndrome,Ray Peterson Scott syndrome,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Rectocele,Rectocele,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Red_cell_phospholipid_defect_with_hemolysis,Red cell phospholipid defect with hemolysis,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Refsum_Disease,Refsum Disease,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Renal_Hepatic_Pancreatic_Dysplasia,Renal Hepatic Pancreatic Dysplasia,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Reticular_Dystrophy_Of_Retinal_Pigment_Epithelium,Reticular Dystrophy Of Retinal Pigment Epithelium,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Retinal_Dystrophy_Reticular_Pigmentary_of_Posterior_Pole,Retinal Dystrophy Reticular Pigmentary of Posterior Pole,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Revesz_Debuse_syndrome,Revesz Debuse syndrome,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Rh_Deficiency_Syndrome,Rh Deficiency Syndrome,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Rhabdomyoma,Rhabdomyoma,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Rhabdomyosarcoma_1,Rhabdomyosarcoma 1,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Rhinophyma,Rhinophyma,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Richieri_Costa_Da_Silva_syndrome,Richieri Costa Da Silva syndrome,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Ridges_off_the_end_syndrome,Ridges off the end syndrome,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Rift_Valley_Fever,Rift Valley Fever,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Roberts_Syndrome,Roberts Syndrome,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Root_Caries,Root Caries,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Rothmund_Thomson_Syndrome,Rothmund Thomson Syndrome,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Rubella_Syndrome_Congenital,Rubella Syndrome Congenital,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Rupture_Spontaneous,Rupture Spontaneous,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Sacral_Agenesis_Syndrome,Sacral Agenesis Syndrome,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Sacral_hemangiomas_multiple_congenital_abnormalities,Sacral hemangiomas multiple congenital abnormalities,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Scapuloperoneal_myopathy,Scapuloperoneal myopathy,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Schimke_immunoosseous_dysplasia,Schimke immunoosseous dysplasia,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Schindler_Disease_Type_I,Schindler Disease Type I,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Schinzel_Giedion_syndrome,Schinzel Giedion syndrome,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Scleroatonic_muscular_dystrophy,Scleroatonic muscular dystrophy,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Scoptophobia,Scoptophobia,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Scott_Syndrome,Scott Syndrome,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Sebaceous_Gland_Neoplasms,Sebaceous Gland Neoplasms,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Sebaceous_gland_hyperplasia_familial_presenile,Sebaceous gland hyperplasia familial presenile,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Seckel_syndrome_1,Seckel syndrome 1,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Semicircular_Canal_Dehiscence,Semicircular Canal Dehiscence,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Sennetsu_Fever,Sennetsu Fever,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Shaken_Baby_Syndrome,Shaken Baby Syndrome,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Short_Limb_Skeletal_Dysplasia_with_Severe_Combined_Immunodeficiency,Short Limb Skeletal Dysplasia with Severe Combined Immunodeficiency,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Short_QT_Syndrome_1,Short QT Syndrome 1,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Short_chain_Acyl_CoA_dehydrogenase_deficiency,Short chain Acyl CoA dehydrogenase deficiency,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Sick_Building_Syndrome,Sick Building Syndrome,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Sickle_Cell_Trait,Sickle Cell Trait,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Silicotuberculosis,Silicotuberculosis,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Sillence_syndrome,Sillence syndrome,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Silo_Filler's_Disease,Silo Filler's Disease,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Silver_Russell_Syndrome,Silver Russell Syndrome,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Single_Umbilical_Artery,Single Umbilical Artery,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Sinus_Node_Disease_and_Myopia,Sinus Node Disease and Myopia,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Sinus_Tarsi_Syndrome,Sinus Tarsi Syndrome,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Situs_Inversus,Situs Inversus,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Skin_Diseases_Parasitic,Skin Diseases Parasitic,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Skin_Diseases_Viral,Skin Diseases Viral,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Skin_Hair_Eye_Pigmentation_Variation_In_7,Skin Hair Eye Pigmentation Variation In 7,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Skull_Fracture_Depressed,Skull Fracture Depressed,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Sleep_Disorders_Intrinsic,Sleep Disorders Intrinsic,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Smallpox,Smallpox,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Smear_Layer,Smear Layer,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Somatostatinoma,Somatostatinoma,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Sotos_Syndrome,Sotos Syndrome,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Southern_tick_associated_rash_illness,Southern tick associated rash illness,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Spastic_Paraplegia_Type_8,Spastic Paraplegia Type 8,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Spastic_Pseudosclerosis,Spastic Pseudosclerosis,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Spastic_paraplegia_3_autosomal_dominant,Spastic paraplegia 3 autosomal dominant,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Spastic_paraplegia_type_5A_recessive,Spastic paraplegia type 5A recessive,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Specific_Language_Disorder,Specific Language Disorder,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Speech_Sound_Disorder_hereditary,Speech Sound Disorder hereditary,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Spinal_muscular_atrophy_with_respiratory_distress_1,Spinal muscular atrophy with respiratory distress 1,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Spinocerebellar_Ataxia_10,Spinocerebellar Ataxia 10,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Spinocerebellar_ataxia_20,Spinocerebellar ataxia 20,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Spondyloepiphyseal_dysplasia_Omani_type,Spondyloepiphyseal dysplasia Omani type,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Spondyloepiphyseal_dysplasia_tarda_Toledo_type,Spondyloepiphyseal dysplasia tarda Toledo type,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Steroid_Metabolism_Inborn_Errors,Steroid Metabolism Inborn Errors,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Stickler_syndrome_type_2,Stickler syndrome type 2,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Stomach_Volvulus,Stomach Volvulus,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Stomatocytosis_I,Stomatocytosis I,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
@DISEASE_Stomatodynia,Stomatodynia,1,1,1,1,1,1.0,1.0,1.0676460539801845e-05,0.007194244604316547,0.0027247956403269754,1.2898033307881215e-06,8.348074641804987e-07
