"drug","disease","pmid","positive","pub_year","pub_types"
"Furosemide","Stroke Volume","38864970",TRUE,"2025","Journal Article; Comparative Study; Randomized Controlled Trial"
"Furosemide","Nephrotic Syndrome","38822593",TRUE,"2024","Journal Article; Randomized Controlled Trial"
"Furosemide","Heart Failure","38745502",TRUE,"2024","Journal Article; Multicenter Study; Pragmatic Clinical Trial"
"Furosemide","Heart Failure","38739124",TRUE,"2024","Journal Article; Randomized Controlled Trial; Comparative Study"
"Furosemide","Hypertension","38641089",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Furosemide","Puerperal Disorders","38641089",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Furosemide","Heart Failure","38558520",TRUE,"2024","Journal Article; Randomized Controlled Trial; Multicenter Study"
"Furosemide","Cardio-Renal Syndrome","38556717",TRUE,"2024","Journal Article; Randomized Controlled Trial"
"Furosemide","Heart Failure","38556717",TRUE,"2024","Journal Article; Randomized Controlled Trial"
"Furosemide","Hypertension, Pregnancy-Induced","38485054",TRUE,"2024","Journal Article; Randomized Controlled Trial"
"Furosemide","Heart Failure","38450878",TRUE,"2024","Journal Article; Randomized Controlled Trial; Multicenter Study"
"Furosemide","Stroke Volume","38450878",TRUE,"2024","Journal Article; Randomized Controlled Trial; Multicenter Study"
"Furosemide","Heart Failure","38436075",TRUE,"2024","Randomized Controlled Trial; Journal Article; Research Support, N.I.H., Extramural"
"Furosemide","Stroke Volume","38436075",TRUE,"2024","Randomized Controlled Trial; Journal Article; Research Support, N.I.H., Extramural"
"Furosemide","Heart Failure","38380837",TRUE,"2024","Journal Article; Randomized Controlled Trial; Multicenter Study"
"Furosemide","Stroke Volume","38380837",TRUE,"2024","Journal Article; Randomized Controlled Trial; Multicenter Study"
"Furosemide","Stroke Volume","38215973",TRUE,"2024","Randomized Controlled Trial; Journal Article"
"Furosemide","Heart Failure","38215973",TRUE,"2024","Randomized Controlled Trial; Journal Article"
"Furosemide","Heart Failure","37990754",TRUE,"2024","Randomized Controlled Trial; Journal Article"
"Furosemide","Stroke Volume","37990754",TRUE,"2024","Randomized Controlled Trial; Journal Article"
"Furosemide","Heart Failure","37955908",TRUE,"2024","Randomized Controlled Trial; Journal Article"
"Furosemide","Chronic Disease","37955908",TRUE,"2024","Randomized Controlled Trial; Journal Article"
"Furosemide","Diabetes Mellitus, Type 2","37697958",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Furosemide","Stroke Volume","37697958",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Furosemide","Heart Failure","37697958",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Furosemide","Heart Failure","37540036",TRUE,"2023","Clinical Trial; Journal Article"
"Furosemide","Heart Failure","37289237",TRUE,"2024","Randomized Controlled Trial; Journal Article"
"Furosemide","Heart Failure","37212600",TRUE,"2023","Randomized Controlled Trial; Journal Article; Research Support, N.I.H., Extramural"
"Furosemide","Stroke Volume","37212600",TRUE,"2023","Randomized Controlled Trial; Journal Article; Research Support, N.I.H., Extramural"
"Furosemide","Heart Failure","37210742",TRUE,"2023","Randomized Controlled Trial; Multicenter Study; Journal Article; Research Support, Non-U.S. Gov't"
"Furosemide","Heart Failure","37044281",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Furosemide","Heart Failure","36648467",TRUE,"2023","Randomized Controlled Trial; Journal Article; Research Support, N.I.H., Extramural"
"Furosemide","Heart Failure","36503007",TRUE,"2023","Randomized Controlled Trial; Multicenter Study; Journal Article; Research Support, Non-U.S. Gov't"
"Furosemide","Diabetes Mellitus, Type 2","36503007",TRUE,"2023","Randomized Controlled Trial; Multicenter Study; Journal Article; Research Support, Non-U.S. Gov't"
"Furosemide","Heart Failure","36423214",TRUE,"2023","Randomized Controlled Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Furosemide","Heart Failure","36254693",TRUE,"2023","Randomized Controlled Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Furosemide","Heart Failure","36196060",TRUE,"2023","Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Furosemide","Stroke Volume","36196060",TRUE,"2023","Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Furosemide","Heart Failure","36181769",TRUE,"2023","Randomized Controlled Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Furosemide","Stroke Volume","36181769",TRUE,"2023","Randomized Controlled Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Furosemide","Kidney Diseases","35509178",TRUE,"2022","Journal Article; Randomized Controlled Trial"
"Furosemide","Heart Failure","35471469",TRUE,"2022","Journal Article; Randomized Controlled Trial"
"Furosemide","Acute Disease","35381867",TRUE,"2022","Journal Article; Multicenter Study; Randomized Controlled Trial"
"Furosemide","Heart Failure","35181553",TRUE,"2022","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Furosemide","Cardio-Renal Syndrome","34979962",TRUE,"2022","Journal Article; Randomized Controlled Trial"
"Furosemide","Heart Failure","34708555",TRUE,"2021","Journal Article; Multicenter Study; Pragmatic Clinical Trial; Research Support, Non-U.S. Gov't"
"Furosemide","Heart Failure","34674821",TRUE,"2021","Letter; Multicenter Study; Randomized Controlled Trial"
"Furosemide","Lung Diseases","34674821",TRUE,"2021","Letter; Multicenter Study; Randomized Controlled Trial"
"Furosemide","Stroke Volume","34674821",TRUE,"2021","Letter; Multicenter Study; Randomized Controlled Trial"
"Furosemide","Acute Disease","34632490",TRUE,"2022","Journal Article; Multicenter Study; Randomized Controlled Trial"
"Furosemide","Heart Failure","34389780",TRUE,"2021","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Furosemide","Heart Failure","34288546",TRUE,"2021","Journal Article; Randomized Controlled Trial"
"Furosemide","Heart Failure","34052212",TRUE,"2021","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Furosemide","Heart Failure","33956209",TRUE,"2021","Journal Article; Randomized Controlled Trial"
"Furosemide","Stroke Volume","33956209",TRUE,"2021","Journal Article; Randomized Controlled Trial"
"Furosemide","Heart Failure","33874683",TRUE,"2021","Journal Article; Randomized Controlled Trial"
"Furosemide","Stroke Volume","33874683",TRUE,"2021","Journal Article; Randomized Controlled Trial"
"Furosemide","Hypertension, Pregnancy-Induced","33550824",TRUE,"2021","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Furosemide","Acute Disease","33201202",TRUE,"2020","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Furosemide","Heart Failure","33201202",TRUE,"2020","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Furosemide","Acute Disease","33038531",TRUE,"2021","Journal Article; Randomized Controlled Trial"
"Furosemide","Heart Failure","33038531",TRUE,"2021","Journal Article; Randomized Controlled Trial"
"Furosemide","Kidney Diseases","33038531",TRUE,"2021","Journal Article; Randomized Controlled Trial"
"Furosemide","Liver Diseases","32969384",TRUE,"2020","Journal Article; Randomized Controlled Trial"
"Furosemide","Kidney Diseases","32885583",TRUE,"2021","Comparative Study; Journal Article; Randomized Controlled Trial"
"Furosemide","Heart Failure","32665162",TRUE,"2020","Journal Article; Randomized Controlled Trial"
"Furosemide","Heart Failure","32543020",TRUE,"2020","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Furosemide","Inappropriate ADH Syndrome","32199708",TRUE,"2020","Journal Article; Randomized Controlled Trial"
"Furosemide","Heart Failure","32144493",TRUE,"2020","Journal Article; Randomized Controlled Trial"
"Furosemide","Heart Failure","31909470",TRUE,"2019","Clinical Trial, Phase IV; Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Furosemide","Heart Failure","31853105",TRUE,"2019","Journal Article; Randomized Controlled Trial"
"Furosemide","Heart Failure","31838029",TRUE,"2020","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Furosemide","Chronic Disease","31728632",TRUE,"2020","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Furosemide","Lung Diseases, Interstitial","31728632",TRUE,"2020","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Furosemide","Pulmonary Disease, Chronic Obstructive","31728632",TRUE,"2020","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Furosemide","Heart Failure","31424503",TRUE,"2019","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Furosemide","Heart Failure","31422111",TRUE,"2020","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Furosemide","Chronic Disease","31256261",TRUE,"2020","Comparative Study; Journal Article; Randomized Controlled Trial"
"Furosemide","Heart Failure","31256261",TRUE,"2020","Comparative Study; Journal Article; Randomized Controlled Trial"
"Furosemide","Acute Disease","31127666",TRUE,"2019","Controlled Clinical Trial; Journal Article"
"Furosemide","Heart Failure","31127666",TRUE,"2019","Controlled Clinical Trial; Journal Article"
"Furosemide","Ureteral Diseases","30870291",TRUE,"2019","Journal Article; Randomized Controlled Trial"
"Furosemide","Acute Disease","30745014",TRUE,"2020","Comparative Study; Journal Article; Randomized Controlled Trial"
"Furosemide","Heart Failure","30745014",TRUE,"2020","Comparative Study; Journal Article; Randomized Controlled Trial"
"Furosemide","Heart Failure","30741494",TRUE,"2019","Journal Article; Randomized Controlled Trial"
"Furosemide","Stroke Volume","30741494",TRUE,"2019","Journal Article; Randomized Controlled Trial"
"Furosemide","Musculoskeletal Diseases","30583679",TRUE,"2018","Clinical Trial, Phase II; Journal Article"
"Furosemide","Pain","30583679",TRUE,"2018","Clinical Trial, Phase II; Journal Article"
"Furosemide","Acute Disease","30429431",TRUE,"2018","Clinical Trial; Journal Article; Multicenter Study"
"Furosemide","Disease-Free Survival","30429431",TRUE,"2018","Clinical Trial; Journal Article; Multicenter Study"
"Furosemide","Heart Failure","30429431",TRUE,"2018","Clinical Trial; Journal Article; Multicenter Study"
"Furosemide","Heart Failure","30259172",TRUE,"2019","Journal Article; Multicenter Study; Randomized Controlled Trial"
"Furosemide","Acute Disease","30098962",TRUE,"2018","Journal Article; Randomized Controlled Trial"
"Furosemide","Heart Failure","30098962",TRUE,"2018","Journal Article; Randomized Controlled Trial"
"Furosemide","Stroke Volume","30098962",TRUE,"2018","Journal Article; Randomized Controlled Trial"
"Furosemide","Heart Failure","29934667",TRUE,"2018","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Insulin Glargine","Diabetes Mellitus, Type 2","41167231",TRUE,"2025","Journal Article; Randomized Controlled Trial; Multicenter Study; Clinical Trial, Phase III"
"Insulin Glargine","Diabetes Mellitus, Type 2","41052450",TRUE,"2025","Journal Article; Equivalence Trial; Multicenter Study"
"Insulin Glargine","Diabetes Mellitus, Type 2","40986645",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Insulin Glargine","Cardiovascular Diseases","40986645",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Insulin Glargine","Diabetes Mellitus, Type 2","40926359",TRUE,"2025","Journal Article; Randomized Controlled Trial; Clinical Trial, Phase III; Multicenter Study"
"Insulin Glargine","Diabetes Mellitus, Type 2","40906242",TRUE,"2025","Journal Article; Clinical Trial, Phase IV; Multicenter Study"
"Insulin Glargine","Diabetes Mellitus, Type 2","40562048",TRUE,"2025","Journal Article; Randomized Controlled Trial; Clinical Trial, Phase III; Multicenter Study; Comparative Study; Equivalence Trial"
"Insulin Glargine","Diabetes Mellitus, Type 2","40548694",TRUE,"2025","Clinical Trial, Phase III; Equivalence Trial; Journal Article; Multicenter Study"
"Insulin Glargine","Diabetes Mellitus, Type 2","40482671",TRUE,"2025","Journal Article; Randomized Controlled Trial; Clinical Trial, Phase III; Multicenter Study"
"Insulin Glargine","Diabetes Mellitus, Type 2","40482670",TRUE,"2025","Journal Article; Randomized Controlled Trial; Multicenter Study; Clinical Trial, Phase III"
"Insulin Glargine","Diabetes Mellitus, Type 2","40424051",TRUE,"2025","Clinical Trial, Phase III; Journal Article; Pragmatic Clinical Trial"
"Insulin Glargine","Diabetes Mellitus, Type 2","40288809",TRUE,"2025","Clinical Trial, Phase IV; Comparative Study; Journal Article; Randomized Controlled Trial"
"Insulin Glargine","Cardiovascular Diseases","40267365",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Insulin Glargine","Diabetes Mellitus, Type 2","40267365",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Insulin Glargine","Diabetes Mellitus, Type 1","40211481",TRUE,"2025","Journal Article; Clinical Trial, Phase I"
"Insulin Glargine","Diabetes Mellitus, Type 2","40200608",TRUE,"2025","Journal Article; Randomized Controlled Trial; Comparative Study"
"Insulin Glargine","Diabetes Mellitus, Type 2","40098261",TRUE,"2025","Journal Article; Clinical Trial, Phase IV; Multicenter Study"
"Insulin Glargine","Diabetes Mellitus, Type 2","40083081",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Insulin Glargine","Diabetes Mellitus, Type 1","40033680",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Insulin Glargine","Diabetes Mellitus, Type 2","40013432",TRUE,"2025","Clinical Trial, Phase III; Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Insulin Glargine","Diabetes Mellitus, Type 2","39998948",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Insulin Glargine","Diabetes Mellitus, Type 2","39950217",TRUE,"2025","Journal Article; Multicenter Study; Clinical Trial, Phase IV"
"Insulin Glargine","Diabetes Mellitus, Type 2","39930546",TRUE,"2025","Clinical Trial, Phase III; Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Insulin Glargine","Diabetes Mellitus, Type 2","39927997",TRUE,"2025","Journal Article; Multicenter Study; Clinical Trial, Phase IV"
"Insulin Glargine","Diabetes Mellitus, Type 2","39905643",TRUE,"2025","Clinical Trial, Phase IV; Journal Article; Multicenter Study"
"Insulin Glargine","Diabetes Mellitus, Type 2","39820580",TRUE,"2025","Journal Article; Randomized Controlled Trial; Multicenter Study; Clinical Trial, Phase III"
"Insulin Glargine","Diabetes Mellitus, Type 2","39691971",TRUE,"2025","Journal Article; Clinical Trial, Phase IV; Multicenter Study"
"Insulin Glargine","Diabetes Mellitus, Type 1","39665530",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Insulin Glargine","Diabetes Mellitus, Type 2","39643003",TRUE,"2025","Journal Article; Randomized Controlled Trial; Comparative Study"
