pmid,n_pairs,n_drugs,n_diseases,has_one_drug_multi_diseases,has_one_disease_multi_drugs
25337537,1,1,1,False,False
14577831,3,1,3,True,False
30736825,1,1,1,False,False
13639517,1,1,1,False,False
876539,2,1,2,True,False
11776191,2,1,2,True,False
3512608,1,1,1,False,False
14450532,1,1,1,False,False
26916548,1,1,1,False,False
6171488,1,1,1,False,False
26926326,1,1,1,False,False
6884825,1,1,1,False,False
3201682,1,1,1,False,False
2372770,1,1,1,False,False
16138714,2,1,2,True,False
13300437,2,1,2,True,False
3832755,1,1,1,False,False
15797626,3,1,3,True,False
9839517,2,1,2,True,False
14639655,2,1,2,True,False
11500921,1,1,1,False,False
26873134,2,1,2,True,False
18304537,3,1,3,True,False
21590231,1,1,1,False,False
18070364,1,1,1,False,False
2137365,1,1,1,False,False
21922150,1,1,1,False,False
9149021,1,1,1,False,False
17422330,3,1,3,True,False
17362310,1,1,1,False,False
26701000,2,1,2,True,False
8138722,1,1,1,False,False
9435801,1,1,1,False,False
21371489,1,1,1,False,False
7383838,1,1,1,False,False
15668482,1,1,1,False,False
8550761,1,1,1,False,False
12861175,1,1,1,False,False
22720939,2,1,2,True,False
17393432,1,1,1,False,False
26480610,1,1,1,False,False
25376453,1,1,1,False,False
1000059,2,1,2,True,False
28297660,1,1,1,False,False
26714597,1,1,1,False,False
23176303,1,1,1,False,False
9802241,1,1,1,False,False
27588493,1,1,1,False,False
18495224,3,1,3,True,False
6871888,3,1,3,True,False
3880152,2,2,1,False,True
2394252,3,1,3,True,False
1894814,1,1,1,False,False
16525653,1,1,1,False,False
72425,1,1,1,False,False
29545230,5,1,5,True,False
15979276,1,1,1,False,False
570445,1,1,1,False,False
22497623,1,1,1,False,False
15560921,2,2,1,False,True
12149147,1,1,1,False,False
10436419,1,1,1,False,False
23291911,1,1,1,False,False
23970345,2,1,2,True,False
23961245,2,1,2,True,False
21501003,1,1,1,False,False
35530874,2,1,2,True,False
33063282,2,1,2,True,False
32151648,4,1,4,True,False
39515587,1,1,1,False,False
35721911,1,1,1,False,False
30302630,1,1,1,False,False
22962363,1,1,1,False,False
23838830,3,1,3,True,False
31817711,4,1,4,True,False
23631651,2,1,2,True,False
24374329,6,1,6,True,False
19333725,2,1,2,True,False
21843661,1,1,1,False,False
28986464,3,1,3,True,False
26921692,7,1,7,True,False
29055286,7,1,7,True,False
19922383,1,1,1,False,False
8817731,1,1,1,False,False
24752655,5,1,5,True,False
21705427,3,1,3,True,False
15857396,1,1,1,False,False
10567046,4,1,4,True,False
19477244,5,1,5,True,False
14592674,4,1,4,True,False
25196185,3,1,3,True,False
30031789,6,1,6,True,False
26079443,5,1,5,True,False
8905174,8,1,8,True,False
30237284,2,1,2,True,False
26024074,5,1,5,True,False
19368823,1,1,1,False,False
30182311,4,1,4,True,False
30072177,2,1,2,True,False
17903866,1,1,1,False,False
23307114,5,1,5,True,False
25862570,1,1,1,False,False
28936482,1,1,1,False,False
14631866,3,1,3,True,False
29876798,2,2,1,False,True
23396275,5,1,5,True,False
12524219,2,1,2,True,False
30244019,1,1,1,False,False
25747343,1,1,1,False,False
18158825,2,1,2,True,False
20228684,2,1,2,True,False
32001269,2,1,2,True,False
39334843,3,2,2,True,True
38255289,2,1,2,True,False
25961276,9,1,9,True,False
2765893,2,2,1,False,True
19603099,1,1,1,False,False
28951257,4,1,4,True,False
9650325,2,1,2,True,False
7925843,6,1,6,True,False
18790007,1,1,1,False,False
15885907,3,1,3,True,False
11825624,2,1,2,True,False
25576906,3,1,3,True,False
16095593,1,1,1,False,False
27306339,1,1,1,False,False
23639063,4,1,4,True,False
23157231,3,1,3,True,False
26562172,4,1,4,True,False
22486171,4,1,4,True,False
24518203,1,1,1,False,False
26221393,2,1,2,True,False
16758493,2,1,2,True,False
15099674,3,1,3,True,False
15212993,2,1,2,True,False
10833057,1,1,1,False,False
19693665,4,1,4,True,False
23546895,3,1,3,True,False
26083048,2,1,2,True,False
15862959,3,1,3,True,False
27309476,1,1,1,False,False
24301297,6,1,6,True,False
23891729,6,1,6,True,False
27185224,1,1,1,False,False
12648755,1,1,1,False,False
27571131,1,1,1,False,False
18522900,1,1,1,False,False
31608530,4,2,3,True,True
21277368,1,1,1,False,False
37423029,1,1,1,False,False
39471540,2,1,2,True,False
35713950,4,1,4,True,False
33487056,1,1,1,False,False
35806264,1,1,1,False,False
31022413,3,1,3,True,False
37098199,1,1,1,False,False
33357772,2,1,2,True,False
31881502,1,1,1,False,False
37163843,4,1,4,True,False
39940941,2,1,2,True,False
32258256,2,1,2,True,False
41068617,2,2,1,False,True
29673619,1,1,1,False,False
31949444,2,1,2,True,False
7663969,1,1,1,False,False
18958180,1,1,1,False,False
19220484,1,1,1,False,False
29927417,5,1,5,True,False
27600948,1,1,1,False,False
17922250,1,1,1,False,False
12581182,1,1,1,False,False
2871472,1,1,1,False,False
17579609,2,1,2,True,False
11164090,1,1,1,False,False
16538472,1,1,1,False,False
12774846,1,1,1,False,False
15353172,1,1,1,False,False
7906038,1,1,1,False,False
15179013,1,1,1,False,False
11840972,1,1,1,False,False
10573629,1,1,1,False,False
19891994,1,1,1,False,False
1241429,1,1,1,False,False
28385515,1,1,1,False,False
26732160,1,1,1,False,False
21855828,2,1,2,True,False
23886595,1,1,1,False,False
24390875,1,1,1,False,False
15617723,1,1,1,False,False
12367616,1,1,1,False,False
16904674,2,2,1,False,True
16483644,1,1,1,False,False
7606242,1,1,1,False,False
8520187,6,1,6,True,False
18812241,8,1,8,True,False
9385589,3,2,2,True,True
15895085,1,1,1,False,False
17942736,1,1,1,False,False
12544828,1,1,1,False,False
20570588,1,1,1,False,False
28635531,5,1,5,True,False
30700763,2,1,2,True,False
23480228,1,1,1,False,False
9542718,1,1,1,False,False
19447128,3,1,3,True,False
12606703,3,1,3,True,False
29126857,1,1,1,False,False
17924778,1,1,1,False,False
9443559,1,1,1,False,False
29871000,1,1,1,False,False
7604143,1,1,1,False,False
9651210,1,1,1,False,False
18261785,2,1,2,True,False
12522171,1,1,1,False,False
19272715,2,1,2,True,False
21722643,1,1,1,False,False
15834956,3,1,3,True,False
21163582,4,1,4,True,False
31101247,5,1,5,True,False
21696472,1,1,1,False,False
26716877,2,1,2,True,False
11489254,1,1,1,False,False
36699021,1,1,1,False,False
38292774,1,1,1,False,False
36276857,1,1,1,False,False
37898099,1,1,1,False,False
41047050,1,1,1,False,False
22419287,1,1,1,False,False
6387416,1,1,1,False,False
19370587,1,1,1,False,False
17054168,2,1,2,True,False
12086594,1,1,1,False,False
570942,1,1,1,False,False
7846431,1,1,1,False,False
12026905,1,1,1,False,False
2194047,1,1,1,False,False
573048,1,1,1,False,False
12185738,1,1,1,False,False
3296762,1,1,1,False,False
3924191,2,1,2,True,False
3906106,1,1,1,False,False
15667751,1,1,1,False,False
8554838,4,1,4,True,False
6538379,2,1,2,True,False
17761457,1,1,1,False,False
11588078,1,1,1,False,False
11978203,1,1,1,False,False
17175199,1,1,1,False,False
385093,1,1,1,False,False
2152723,2,1,2,True,False
10496158,1,1,1,False,False
27810707,1,1,1,False,False
10700721,1,1,1,False,False
6144593,1,1,1,False,False
8609776,2,1,2,True,False
9623639,1,1,1,False,False
13199382,2,1,2,True,False
14988760,1,1,1,False,False
17597197,2,1,2,True,False
10923278,1,1,1,False,False
7037875,2,1,2,True,False
6355465,2,1,2,True,False
6107690,2,1,2,True,False
1554040,1,1,1,False,False
3513587,1,1,1,False,False
21274209,1,1,1,False,False
21267135,1,1,1,False,False
12665391,1,1,1,False,False
9364402,1,1,1,False,False
3701685,1,1,1,False,False
2286848,1,1,1,False,False
7615105,1,1,1,False,False
6684166,1,1,1,False,False
22611222,1,1,1,False,False
8860884,1,1,1,False,False
2951407,1,1,1,False,False
14512217,1,1,1,False,False
6350580,1,1,1,False,False
2192240,1,1,1,False,False
15192285,2,1,2,True,False
22789402,4,1,4,True,False
2263681,1,1,1,False,False
6538615,1,1,1,False,False
12843143,1,1,1,False,False
3327648,1,1,1,False,False
15195499,2,2,1,False,True
8701789,3,1,3,True,False
17514719,1,1,1,False,False
2618954,1,1,1,False,False
25103527,1,1,1,False,False
24576370,1,1,1,False,False
24846476,3,1,3,True,False
16368148,4,1,4,True,False
1837382,1,1,1,False,False
12018035,1,1,1,False,False
10876812,4,1,4,True,False
9591508,2,2,1,False,True
10900584,2,1,2,True,False
32499581,1,1,1,False,False
32811232,1,1,1,False,False
39822553,1,1,1,False,False
41103335,5,2,4,True,True
34704273,1,1,1,False,False
33592821,1,1,1,False,False
36085038,1,1,1,False,False
38383125,2,2,1,False,True
5166466,1,1,1,False,False
14915335,1,1,1,False,False
14450927,1,1,1,False,False
13001380,1,1,1,False,False
5590026,1,1,1,False,False
13700480,1,1,1,False,False
13060401,1,1,1,False,False
13843167,1,1,1,False,False
5402493,1,1,1,False,False
6132996,1,1,1,False,False
13695155,1,1,1,False,False
30632226,3,2,2,True,True
13287952,1,1,1,False,False
14915337,1,1,1,False,False
19945236,3,2,2,True,True
21412891,1,1,1,False,False
17636813,1,1,1,False,False
13943963,1,1,1,False,False
6111484,2,1,2,True,False
30081430,1,1,1,False,False
22161393,1,1,1,False,False
27304657,1,1,1,False,False
23489467,1,1,1,False,False
17981685,1,1,1,False,False
27480401,1,1,1,False,False
29925,1,1,1,False,False
13099739,1,1,1,False,False
13108014,1,1,1,False,False
20079582,1,1,1,False,False
13228513,1,1,1,False,False
6992229,1,1,1,False,False
27262070,1,1,1,False,False
20107822,2,1,2,True,False
16258341,3,1,3,True,False
11310149,2,1,2,True,False
7240863,2,1,2,True,False
4736953,1,1,1,False,False
488424,2,1,2,True,False
3266544,1,1,1,False,False
15731312,3,1,3,True,False
17126337,2,2,1,False,True
7366899,1,1,1,False,False
7307264,3,1,3,True,False
23104794,1,1,1,False,False
18173154,1,1,1,False,False
19802539,1,1,1,False,False
29392134,3,2,2,True,True
19290853,1,1,1,False,False
27662647,8,2,5,True,True
3826218,2,1,2,True,False
17962376,1,1,1,False,False
26330829,3,1,3,True,False
8620923,5,1,5,True,False
27872704,2,1,2,True,False
21162188,2,1,2,True,False
21207688,2,1,2,True,False
21551677,4,1,4,True,False
11847439,4,1,4,True,False
11565602,2,1,2,True,False
2089910,3,1,3,True,False
8481809,2,1,2,True,False
18240039,1,1,1,False,False
19791804,3,1,3,True,False
24112683,2,1,2,True,False
25120639,2,1,2,True,False
26638215,1,1,1,False,False
23935758,4,1,4,True,False
16256079,2,1,2,True,False
30710720,3,1,3,True,False
19355896,6,1,6,True,False
25200987,3,1,3,True,False
26356626,2,1,2,True,False
12460608,6,1,6,True,False
27143417,6,1,6,True,False
19738320,3,1,3,True,False
10794300,6,1,6,True,False
27995513,3,1,3,True,False
28075214,2,1,2,True,False
26770503,3,1,3,True,False
7783233,1,1,1,False,False
15845082,3,1,3,True,False
21534727,3,1,3,True,False
2389301,3,1,3,True,False
21502452,1,1,1,False,False
21851230,1,1,1,False,False
39800427,1,1,1,False,False
32780361,1,1,1,False,False
31533503,1,1,1,False,False
37903595,1,1,1,False,False
22028729,1,1,1,False,False
7384540,1,1,1,False,False
434382,1,1,1,False,False
31627599,1,1,1,False,False
6884563,1,1,1,False,False
17403397,1,1,1,False,False
7956811,1,1,1,False,False
12297553,1,1,1,False,False
22669741,1,1,1,False,False
8616715,1,1,1,False,False
7355943,1,1,1,False,False
2971319,1,1,1,False,False
30618814,1,1,1,False,False
532562,1,1,1,False,False
6745196,1,1,1,False,False
14810816,2,1,2,True,False
3770534,1,1,1,False,False
6682595,2,1,2,True,False
13124410,2,1,2,True,False
3425641,1,1,1,False,False
434019,1,1,1,False,False
25015900,1,1,1,False,False
25157946,1,1,1,False,False
11568781,1,1,1,False,False
10614648,1,1,1,False,False
1198972,1,1,1,False,False
8389279,1,1,1,False,False
12009386,1,1,1,False,False
3535695,1,1,1,False,False
25472814,1,1,1,False,False
3970107,1,1,1,False,False
7756450,1,1,1,False,False
1935402,1,1,1,False,False
9380797,1,1,1,False,False
2132645,1,1,1,False,False
28949811,1,1,1,False,False
15668243,1,1,1,False,False
15834733,1,1,1,False,False
18679156,1,1,1,False,False
3460338,1,1,1,False,False
14668001,1,1,1,False,False
12700188,1,1,1,False,False
22682480,1,1,1,False,False
26243543,1,1,1,False,False
17127324,1,1,1,False,False
22779233,3,1,3,True,False
22047608,1,1,1,False,False
8612484,1,1,1,False,False
8330763,1,1,1,False,False
19801535,1,1,1,False,False
20595710,1,1,1,False,False
24753915,2,1,2,True,False
28671036,1,1,1,False,False
7628395,1,1,1,False,False
8940400,1,1,1,False,False
8391423,1,1,1,False,False
7814606,1,1,1,False,False
22419721,1,1,1,False,False
426023,1,1,1,False,False
6937138,1,1,1,False,False
30448784,2,1,2,True,False
28540297,1,1,1,False,False
744069,1,1,1,False,False
995339,1,1,1,False,False
18221973,1,1,1,False,False
25958988,2,1,2,True,False
26280733,1,1,1,False,False
21715335,1,1,1,False,False
23058370,1,1,1,False,False
35198196,3,1,3,True,False
38152690,9,2,8,True,True
33274071,2,1,2,True,False
36529276,5,1,5,True,False
35040378,2,1,2,True,False
40635842,1,1,1,False,False
34895733,1,1,1,False,False
35295430,1,1,1,False,False
40054507,1,1,1,False,False
39399728,4,1,4,True,False
35924434,7,1,7,True,False
40429422,1,1,1,False,False
34813897,4,1,4,True,False
32630990,2,1,2,True,False
40004951,1,1,1,False,False
32940205,1,1,1,False,False
19558153,1,1,1,False,False
29712483,1,1,1,False,False
29248511,2,2,1,False,True
8032914,1,1,1,False,False
18614289,1,1,1,False,False
28949407,1,1,1,False,False
19142509,2,1,2,True,False
8501739,1,1,1,False,False
18343034,3,1,3,True,False
21997608,2,1,2,True,False
16632873,1,1,1,False,False
21114373,2,1,2,True,False
2263654,2,1,2,True,False
573535,3,1,3,True,False
23996021,1,1,1,False,False
19595525,2,2,2,False,False
20675200,4,1,4,True,False
20837187,1,1,1,False,False
30187261,2,1,2,True,False
31335647,3,2,2,True,True
31435484,2,2,2,False,False
21178388,2,1,2,True,False
21714841,5,1,5,True,False
28918909,3,1,3,True,False
30696591,2,1,2,True,False
16389545,3,2,2,True,True
19898767,2,2,2,False,False
8848456,1,1,1,False,False
26943964,4,1,4,True,False
30937963,1,1,1,False,False
29546775,1,1,1,False,False
28034986,1,1,1,False,False
15955553,1,1,1,False,False
23929706,7,1,7,True,False
27150077,3,1,3,True,False
1871619,2,1,2,True,False
16533343,4,1,4,True,False
20357028,1,1,1,False,False
19160262,2,1,2,True,False
11589147,2,1,2,True,False
30035736,1,1,1,False,False
27091763,3,1,3,True,False
16412147,2,1,2,True,False
29578437,1,1,1,False,False
20072120,2,1,2,True,False
21115463,2,1,2,True,False
15639059,3,1,3,True,False
1329123,1,1,1,False,False
30259980,1,1,1,False,False
9630517,1,1,1,False,False
37659577,1,1,1,False,False
33657512,2,1,2,True,False
33323848,1,1,1,False,False
35747829,1,1,1,False,False
35512995,1,1,1,False,False
36317541,1,1,1,False,False
36681791,1,1,1,False,False
20781596,1,1,1,False,False
14376302,1,1,1,False,False
13405052,1,1,1,False,False
13068560,1,1,1,False,False
6368113,1,1,1,False,False
14774504,1,1,1,False,False
20266753,1,1,1,False,False
1985313,1,1,1,False,False
14354105,1,1,1,False,False
1047837,1,1,1,False,False
13410053,1,1,1,False,False
217228,2,1,2,True,False
18863972,2,1,2,True,False
4639206,1,1,1,False,False
31188325,1,1,1,False,False
3404991,1,1,1,False,False
29082726,1,1,1,False,False
17118169,2,1,2,True,False
29504731,1,1,1,False,False
21892516,2,1,2,True,False
1115172,2,1,2,True,False
21733032,1,1,1,False,False
12082361,2,1,2,True,False
26436918,1,1,1,False,False
1110819,1,1,1,False,False
12063443,4,2,3,True,True
8329654,1,1,1,False,False
1138301,1,1,1,False,False
23278441,2,1,2,True,False
25242338,2,1,2,True,False
26912000,4,1,4,True,False
8675069,2,1,2,True,False
26064805,1,1,1,False,False
9441540,1,1,1,False,False
1607767,2,2,2,False,False
569796,1,1,1,False,False
30521671,6,2,5,True,True
3920235,1,1,1,False,False
24466063,1,1,1,False,False
443307,1,1,1,False,False
19899431,1,1,1,False,False
16343096,1,1,1,False,False
26677667,1,1,1,False,False
38140038,2,1,2,True,False
38319390,1,1,1,False,False
37945687,2,1,2,True,False
33857717,3,1,3,True,False
25471043,5,1,5,True,False
24316245,2,1,2,True,False
21335664,1,1,1,False,False
30243899,1,1,1,False,False
21308798,3,1,3,True,False
31023573,4,1,4,True,False
15869954,3,1,3,True,False
28363987,3,1,3,True,False
22377905,2,1,2,True,False
27283379,2,1,2,True,False
10797182,4,1,4,True,False
28648389,4,1,4,True,False
21038694,5,1,5,True,False
19941939,1,1,1,False,False
15241189,2,1,2,True,False
23058048,2,1,2,True,False
25141866,4,1,4,True,False
26188381,5,1,5,True,False
31568208,2,1,2,True,False
17585947,6,1,6,True,False
10543012,5,1,5,True,False
23666200,4,1,4,True,False
24512750,1,1,1,False,False
19531872,3,2,2,True,True
15850759,1,1,1,False,False
22458414,2,1,2,True,False
8796825,2,1,2,True,False
32250509,2,1,2,True,False
37237336,1,1,1,False,False
39778790,2,1,2,True,False
33986842,1,1,1,False,False
39383557,2,2,1,False,True
39601877,2,1,2,True,False
35197045,1,1,1,False,False
41067409,2,1,2,True,False
37849543,1,1,1,False,False
40288591,3,1,3,True,False
31767256,1,1,1,False,False
1603440,1,1,1,False,False
17049560,1,1,1,False,False
17008106,1,1,1,False,False
5171639,1,1,1,False,False
2541302,1,1,1,False,False
19322681,2,1,2,True,False
41109630,3,1,3,True,False
30811083,1,1,1,False,False
20156468,1,1,1,False,False
21890277,1,1,1,False,False
21072307,1,1,1,False,False
846981,2,1,2,True,False
19803915,1,1,1,False,False
1363321,1,1,1,False,False
18302757,2,1,2,True,False
1416171,1,1,1,False,False
24016840,3,1,3,True,False
17046166,3,1,3,True,False
1222950,1,1,1,False,False
3120814,1,1,1,False,False
21689676,4,1,4,True,False
9804318,1,1,1,False,False
7068228,1,1,1,False,False
6492494,1,1,1,False,False
3857102,1,1,1,False,False
14604604,1,1,1,False,False
7418404,1,1,1,False,False
29199875,2,1,2,True,False
6094151,1,1,1,False,False
22806324,1,1,1,False,False
9952047,1,1,1,False,False
11739473,1,1,1,False,False
30299260,1,1,1,False,False
27682404,1,1,1,False,False
9203229,1,1,1,False,False
2597859,1,1,1,False,False
15951099,1,1,1,False,False
6681945,2,1,2,True,False
945317,1,1,1,False,False
25276130,7,1,7,True,False
21106297,1,1,1,False,False
23561326,2,1,2,True,False
8680431,1,1,1,False,False
9802121,1,1,1,False,False
11485114,1,1,1,False,False
18468810,1,1,1,False,False
24114008,2,1,2,True,False
19061713,1,1,1,False,False
2886593,1,1,1,False,False
2288469,1,1,1,False,False
19185297,1,1,1,False,False
3879396,1,1,1,False,False
22062440,12,2,7,True,True
31627689,1,1,1,False,False
12881067,2,1,2,True,False
577387,1,1,1,False,False
1641414,3,1,3,True,False
11077233,1,1,1,False,False
16373246,1,1,1,False,False
8413835,1,1,1,False,False
12646300,2,1,2,True,False
21141602,1,1,1,False,False
26661198,3,1,3,True,False
29363039,4,1,4,True,False
20816826,4,1,4,True,False
26387184,4,1,4,True,False
18521110,3,1,3,True,False
30762490,1,1,1,False,False
30741704,2,1,2,True,False
8373960,2,1,2,True,False
19033119,3,1,3,True,False
12586554,5,1,5,True,False
25961252,5,1,5,True,False
24940430,4,1,4,True,False
28650095,2,1,2,True,False
903818,1,1,1,False,False
22635678,2,1,2,True,False
12123853,2,1,2,True,False
25670633,1,1,1,False,False
32778114,2,1,2,True,False
36069806,1,1,1,False,False
37958566,1,1,1,False,False
35959226,1,1,1,False,False
37508859,4,1,4,True,False
32622197,1,1,1,False,False
30092070,1,1,1,False,False
18762229,1,1,1,False,False
